Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RISK_MM,RainTomorrow
6/13/2010,AliceSprings,0.3,16.2,0,4,10.2,ESE,44,E,E,9,31,61,31,1027.4,1023.7,4,2,7.9,15.9,No,0,No
4/20/2010,Penrith,15.3,27.3,0,NA,NA,ENE,20,NA,NE,0,9,99,44,NA,NA,NA,NA,19.3,26.6,No,0,No
2/12/2011,PerthAirport,19.2,31.9,0,11,12.4,E,70,ENE,E,35,35,49,27,1018.3,1014.5,2,0,24,31.3,No,0,No
1/22/2011,Melbourne,16.9,27.5,0,7.2,5.5,SSE,35,W,SW,11,9,77,52,1015.2,1012,NA,NA,18.3,26.7,No,0,No
8/19/2009,Albany,10.5,17.9,0.6,2.2,5.7,NA,NA,NNW,NNW,6,7,72,69,1013.9,1012.6,1,7,13.5,16,No,3.6,Yes
5/9/2009,Darwin,24.3,32.8,0,4.4,7.1,E,39,SE,ENE,19,24,57,46,1012.2,1008.9,3,6,26.3,31.9,No,0,No
12/1/2010,Bendigo,15.8,21.7,19.4,3.2,NA,E,48,ESE,ENE,13,17,87,73,1014.7,1012.9,8,8,17,19.8,Yes,1.8,Yes
9/3/2009,Canberra,1.1,17.6,0,2.8,NA,NA,NA,NA,NA,NA,NA,91,61,NA,NA,NA,NA,6.4,15.9,No,0.6,No
12/27/2010,Watsonia,9,17.2,0.2,5.8,6.9,SSW,52,WSW,SSW,22,28,66,46,1011.7,1013.7,3,7,13.1,15,No,0.4,No
3/18/2011,Walpole,17.8,25.4,0,NA,NA,SE,26,ESE,S,9,13,81,74,1012,1010.5,NA,NA,20.5,24.2,No,0.2,No
10/23/2011,Richmond,15.1,29.7,0,NA,NA,NE,22,NA,NE,0,9,77,39,1022.5,1017,NA,NA,19.4,28.1,No,0,No
1/20/2012,Canberra,11.4,33.6,0,NA,NA,ENE,52,ENE,WNW,7,13,60,28,1016.4,1011.2,NA,1,19.6,31.1,No,24.2,Yes
8/8/2008,Hobart,6.1,13.2,0,1.4,2.2,NNW,24,NNW,ENE,13,9,84,70,1019,1015.6,7,6,7.2,11.7,No,0.4,No
11/10/2010,Albany,14.9,18.4,13.8,2.8,0,NA,NA,SSE,WSW,2,4,93,94,1016.6,1012.7,8,8,15.7,17.1,Yes,13,Yes
5/4/2010,Bendigo,6.1,23.6,0,2.6,NA,W,52,NE,WNW,11,24,64,36,1014.2,1008.5,4,7,14.3,20.7,No,4.6,Yes
7/1/2008,Darwin,20,33.1,0,4.4,11,E,41,ENE,SSE,13,17,81,32,1016,1012.1,1,2,25.4,32.3,No,0,No
11/14/2009,Ballarat,10.4,31.8,0,NA,NA,SW,37,NNW,SSW,7,19,38,26,1014.4,1013.1,0,NA,24.1,29.9,No,0,No
11/23/2011,MelbourneAirport,9.2,18.4,0,4.4,10.5,S,52,S,SSE,30,31,58,47,1021.8,1023.1,6,4,14.3,17.4,No,0,No
2/4/2010,MountGinini,NA,15.6,NA,NA,NA,ENE,65,NA,ENE,NA,31,NA,99,NA,NA,NA,NA,NA,14.4,NA,33.8,Yes
1/20/2011,MountGambier,8.7,31,0,2.8,12.7,NNW,35,NE,NNW,15,19,72,25,1010.7,1007.4,2,1,17.8,29.6,No,0,No
9/23/2009,Williamtown,17,19.9,3.2,7.8,0.1,WNW,102,WNW,WNW,54,61,31,36,1000.3,1000.2,8,0,17.1,19.1,Yes,0,No
2/10/2011,Newcastle,19.2,28.7,2,NA,NA,NA,NA,NA,SE,0,11,85,53,NA,NA,4,3,21.7,28,Yes,0,No
8/24/2011,MountGambier,8.3,21,0,3.8,10,N,39,N,NNW,20,24,63,39,1025.8,1021.7,3,1,12.3,20.5,No,0.4,No
8/17/2008,Sydney,6.9,16.4,0,4.6,10.4,NA,NA,W,SSE,17,15,45,35,1021.9,1021.8,1,1,10.4,15.5,No,0,No
1/2/2010,Moree,21.5,28.9,15.4,2.4,4.2,N,33,N,N,17,17,96,81,1010.2,1007.9,8,7,22.1,26.4,Yes,11,Yes
2/16/2011,Townsville,23.3,30,31.2,9,5.4,ESE,31,SE,NE,19,19,82,69,1012.2,1009.1,8,7,26.6,29.4,Yes,13.4,Yes
8/18/2011,Ballarat,4.3,11,7.2,NA,NA,WNW,41,WNW,N,20,22,98,99,1008.2,1007.2,8,8,7.2,8.8,Yes,11,Yes
8/14/2009,BadgerysCreek,3.9,21.7,0,NA,NA,WSW,22,NA,WNW,0,4,69,34,1019.5,1016,NA,NA,13.2,21.5,No,0,No
10/24/2009,MelbourneAirport,3.3,20.4,0,4.6,12.6,SSE,39,NE,SSE,6,20,66,47,1020.7,1018.6,1,1,12.5,18.6,No,0.2,No
10/11/2008,Darwin,25.7,36.8,0,9.2,9.6,ENE,41,S,N,15,28,73,61,1014.4,1009.6,7,5,29.4,32,No,0,No
11/17/2008,Darwin,26.6,34.5,0,7.2,10.2,NW,33,NNW,NW,11,24,62,50,1008.5,1004.3,5,2,30.6,33.5,No,0,No
9/12/2010,Canberra,-1.7,15.2,0,3.8,8.7,NW,39,W,NNW,2,26,82,46,1022.4,1017.9,1,3,7.3,14.5,No,0.4,No
9/8/2011,Dartmoor,-0.4,13.8,0.4,1,6,WSW,35,NNE,SW,4,17,100,62,1024,1021.1,NA,NA,5.9,12.8,No,4.2,Yes
9/4/2011,SalmonGums,5.9,21.3,0,NA,NA,WNW,41,W,WNW,22,17,53,32,NA,NA,NA,NA,15.5,19.8,No,0,No
12/4/2008,MountGinini,2,15,0,NA,NA,NA,NA,NNE,N,11,15,82,52,NA,NA,NA,NA,6.9,13.4,No,3,Yes
6/18/2011,Williamtown,8.8,17.3,NA,NA,NA,NA,NA,WNW,WNW,35,30,56,42,1011.9,1010.4,NA,NA,11.3,17.1,NA,NA,NA
1/4/2010,Hobart,13.4,25.3,0,5.6,12.8,NW,48,NW,SE,20,20,51,42,1015,1011.9,1,1,17.9,23.5,No,0,No
4/30/2009,Woomera,9.7,22.9,0,4.2,5.6,NW,17,E,SW,6,6,50,32,1022.9,1020,6,7,17.1,21.4,No,0,No
10/19/2011,Sale,4.9,28.9,0.2,3.8,12.5,E,31,WNW,NNW,7,11,76,24,1027.7,1023.2,0,1,14.3,28.4,No,0,No
12/25/2009,Sydney,21.6,28.1,0,10.8,NA,NA,NA,SSW,S,11,24,65,85,1010.1,1011,7,8,24.6,20.7,No,12,Yes
2/8/2010,Newcastle,21.7,29.8,1.2,NA,NA,NA,NA,NE,SE,6,9,80,64,NA,NA,5,3,24.8,28.8,Yes,0,No
11/7/2011,Sale,14.2,21.1,0.2,5.2,5.5,E,30,SSW,ESE,6,17,76,70,1014.2,1011.6,8,4,15.8,19.6,No,8,Yes
5/12/2011,Sale,4.2,13.8,2.2,1.2,2,W,33,WNW,W,17,20,77,83,1011.1,1008.3,6,7,8.8,12.3,Yes,2,Yes
4/21/2010,Walpole,12.4,19.2,3.2,NA,NA,SSW,30,WSW,SSW,7,17,99,60,1016.7,1017.1,NA,NA,15.8,18.5,Yes,2,Yes
1/17/2010,Watsonia,12.3,20.9,0,11.4,9.3,W,57,WSW,W,19,35,59,49,1009.7,1008.2,3,7,15.5,17.6,No,9,Yes
3/18/2011,Brisbane,21.8,28.7,0,5,0.2,ENE,15,WSW,ENE,6,2,76,62,1015,1011.2,7,7,24.4,27.9,No,1.4,Yes
1/3/2011,MountGambier,7.6,20.2,0,4,10.9,SSW,44,SSE,SSE,24,28,52,45,1019.3,1017.9,7,2,15.6,18.9,No,0,No
3/2/2009,Williamtown,17.1,26.9,0.2,5.6,5.1,SE,39,NE,SE,2,28,87,61,1015.6,1014.4,8,3,21.5,25.3,No,0,No
10/6/2009,Williamtown,9.1,20.7,4.2,5,9.8,SSE,33,WNW,SSE,19,26,77,61,1019.5,1016.7,1,2,15.2,18.9,Yes,0,No
11/27/2010,Portland,13.1,16.4,9.2,5,3.9,SSW,50,S,SSW,13,15,NA,91,1011.2,1010.8,8,8,NA,14.5,Yes,11,Yes
6/23/2009,MelbourneAirport,8.3,16.7,0,1.8,1.5,N,56,NE,NNE,26,22,81,60,1017.4,1013.4,7,7,11.9,15.6,No,2.6,Yes
4/3/2009,MountGinini,9,17,2,NA,NA,NA,NA,NW,WNW,17,19,100,93,NA,NA,NA,NA,11.1,14.9,Yes,15,Yes
4/5/2010,Tuggeranong,9.7,22.3,0,NA,NA,NNE,22,SSW,E,7,7,66,37,1021.9,1017.4,NA,NA,13.9,22,No,0,No
4/4/2009,Brisbane,21.9,28.1,41,4,4.5,SSE,22,ENE,NNE,7,11,92,66,1017.2,1013.6,7,7,22.6,26.8,Yes,0.8,No
1/22/2012,Mildura,20,37.1,0,10,10.3,ENE,48,ENE,ENE,19,19,49,24,1015.5,1013.6,2,3,27.8,35.5,No,0.8,No
5/24/2011,Cairns,20.1,29,0.2,4.8,8.4,SSE,31,S,ESE,15,11,77,50,1011.3,1007.5,5,4,24.9,28.2,No,0,No
1/13/2012,Mildura,13.7,27.8,0,8,7.7,SSE,39,SE,SSE,17,17,55,35,1021.1,1017.9,6,7,18.2,23.5,No,0,No
11/3/2010,Watsonia,9.1,15.8,2.4,1.6,2.4,SSW,35,SW,SSW,20,19,86,58,1021.8,1021,7,7,9.7,14.2,Yes,0.8,No
5/9/2009,Williamtown,10.5,21.2,29.6,0.6,9.2,WNW,28,WNW,SE,19,7,85,55,1023.8,1019.6,1,1,14.4,20,Yes,4.4,Yes
7/31/2009,Ballarat,6,11.8,4.2,NA,NA,W,43,WNW,W,19,20,99,67,1021.9,1021.3,7,8,7.1,11.1,Yes,1,No
11/9/2010,PearceRAAF,17.6,28.9,0,NA,3.9,WSW,37,SW,WSW,6,24,54,50,1015.3,1015.6,8,7,21.7,25.2,No,0,No
7/21/2010,MountGinini,NA,2.9,NA,NA,NA,S,26,NA,SSW,NA,13,NA,30,NA,NA,NA,NA,NA,2.5,NA,0,No
6/29/2010,Hobart,5.6,14.4,0,0,7.9,NNW,65,NW,NW,31,31,70,41,1004.3,1005.6,4,1,7.1,13.6,No,0,No
10/25/2010,Cobar,10.9,24.6,0,5.8,NA,E,24,ESE,NE,13,6,72,36,1019.9,1016.9,1,7,16.1,23.7,No,0,No
1/7/2010,WaggaWagga,12.5,33.8,0,14.4,13.7,NE,35,NE,SE,9,6,57,12,1014.8,1012.3,0,1,22.8,32.3,No,0,No
6/26/2010,Tuggeranong,6.5,14,22.4,NA,NA,SSE,31,WNW,NNW,15,15,73,65,1017.7,1018,NA,NA,11.1,10.7,Yes,0.6,No
8/14/2009,AliceSprings,11.3,32.7,0,9.8,10.8,NNW,57,E,WNW,6,22,20,11,1017.6,1013.8,1,2,23.1,31.6,No,0,No
9/20/2011,Bendigo,8.5,17,4,NA,NA,WSW,56,W,WNW,20,22,87,34,1008.8,1011.7,7,5,9.9,16.4,Yes,0,No
12/8/2008,Penrith,17.2,26.9,12,NA,NA,NNE,37,W,NNE,6,11,84,99,NA,NA,NA,NA,20.5,19.6,Yes,4.8,Yes
4/10/2010,Townsville,20.4,29.8,0,5.4,10.8,NE,26,NNW,NE,2,11,80,65,1013.2,1009.8,2,5,26,28.9,No,0,No
2/20/2009,BadgerysCreek,17.4,31.3,0.2,NA,NA,ESE,43,N,E,9,19,76,40,1011.8,1009,NA,NA,21.8,30.8,No,1,No
7/4/2010,Dartmoor,3.4,13.6,0,0.4,4.4,NW,24,N,NNW,7,9,99,72,1031.5,1027.7,NA,NA,7,12.5,No,0,No
12/11/2011,Hobart,15.4,19.3,3.8,5.6,3.3,WSW,54,WSW,ENE,30,11,69,63,1000.3,1001.4,NA,NA,16,16.4,Yes,0.6,No
10/14/2009,Hobart,6.9,15.3,6,5,9.5,SE,46,NW,SE,7,28,74,70,993.1,995.3,6,4,12.1,13.5,Yes,0,No
1/23/2009,Canberra,18.7,31.3,18.6,9,11,NW,94,NW,NNW,24,33,78,44,1008.6,1006.7,3,5,23.5,30.3,Yes,10.2,Yes
6/18/2011,Walpole,13,18,0.2,NA,NA,W,65,NW,W,28,33,87,58,1013.7,1014.1,NA,NA,14.1,16.6,No,7.2,Yes
3/29/2010,Albany,12.4,21,0,3.6,9.4,NA,NA,SSW,ESE,4,24,79,62,1024.9,1022.4,1,1,16,20,No,0,No
7/3/2009,Woomera,8.9,18.6,0,2.8,9.6,SSW,44,SSW,SSW,28,28,80,49,1024.3,1023.6,3,1,12.5,18.3,No,0,No
11/1/2009,Moree,14.9,32.3,0,7.6,12.9,NE,33,NE,S,24,17,51,21,1023.8,1018.8,0,1,21.6,30.7,No,0,No
11/1/2010,Launceston,6.2,16.2,3,NA,NA,NNW,35,NNW,NNW,15,20,68,63,1014.8,1013.3,NA,NA,11.4,14.2,Yes,0,No
4/19/2010,Nuriootpa,13,26.8,0,4.2,5.9,WNW,30,NE,W,2,13,78,40,1019.2,1016.8,7,7,17.8,26.4,No,0,No
1/30/2011,Walpole,17.8,22,38.2,NA,NA,E,46,ESE,E,20,17,99,81,1014.2,1011.2,NA,NA,18.1,20.8,Yes,6.6,Yes
10/20/2010,WaggaWagga,4.7,22.1,0,3.8,12.1,E,22,E,W,9,9,77,45,1028.6,1024.9,1,1,12.8,20.6,No,0,No
7/1/2009,Darwin,21.5,34,0,4.4,9.8,WNW,46,ESE,NW,9,20,80,47,1014.4,1009.9,4,1,25.5,31.7,No,0,No
1/2/2009,Townsville,25.1,31,0.8,4.8,2.3,WNW,26,NA,ENE,0,13,73,72,1009.1,1006.9,7,7,28.2,30.2,No,1.2,Yes
3/18/2010,Melbourne,20.9,31.9,0,8,2.2,NNW,41,N,NNW,17,17,60,27,1023.1,1019.8,7,7,23,30.9,No,0,No
2/6/2009,Perth,16,25.5,0,10.6,12.3,SSW,52,S,SW,17,28,60,40,1009.4,1006.8,4,2,18.3,24,No,0,No
11/20/2011,AliceSprings,21.9,23.5,0,10,0,ESE,52,SSE,SE,26,17,54,62,1013.6,1011.9,7,8,23.4,21.6,No,3.8,Yes
4/3/2009,Watsonia,17.9,25.8,0,10.6,2.1,SW,44,NNE,SSW,17,19,56,99,1014.4,1014.9,6,8,24.7,15.3,No,29.2,Yes
9/10/2011,Moree,4.8,14.5,16.2,11.8,11,WSW,52,SW,SW,30,37,71,46,1017.4,1015.6,6,6,8.3,14,Yes,0,No
10/2/2011,Darwin,23.9,32.1,0,7.4,9.3,NW,31,WSW,NW,11,26,74,58,1012.2,1007.9,6,1,28.2,31.3,No,0,No
12/22/2008,Hobart,13.5,29.9,0,7.4,7,NNW,104,NNW,N,19,50,46,27,1006.6,996.6,7,4,19.3,28.4,No,0,No
4/15/2010,Nuriootpa,8.9,19.8,0,2.6,11,ESE,30,ENE,E,15,13,72,42,1025.4,1022.9,1,4,13.9,19.4,No,0,No
9/17/2010,Woomera,7.8,17.5,0,5.2,8.8,SE,41,SE,SSE,24,15,55,34,1029.4,1024.8,1,1,11.6,16.4,No,0,No
2/13/2011,Albany,17.2,22.6,0,7.8,8.6,NA,NA,ESE,ESE,26,31,66,54,1024.3,1019.8,7,2,19.2,21.9,No,0,No
4/15/2008,Sydney,13.8,19.7,2.8,2.8,1.7,NA,NA,SW,S,20,22,85,71,1025.4,1023.9,7,7,15.9,19,Yes,1.4,Yes
4/12/2010,Wollongong,12.8,23.1,NA,NA,NA,WSW,43,NA,SW,NA,13,NA,29,1013.2,1011.6,NA,NA,NA,23,NA,0,No
12/31/2010,Albany,15.7,21,0,6,9.2,NA,NA,SSW,S,19,19,62,63,1016.4,1016,5,5,19,20,No,0,No
5/24/2011,Sale,8.5,13.6,1,1.6,0.8,W,39,W,SSW,28,22,87,90,1008.1,1011,7,8,10.7,10.8,No,4.4,Yes
8/12/2009,Melbourne,6,14.5,5.8,0.6,0.8,SSE,26,NW,S,11,17,89,83,1011.6,1010.4,8,8,9.7,13.7,Yes,0.4,No
9/28/2010,Witchcliffe,5,22.7,0,NA,NA,ENE,30,NE,NNW,15,4,61,37,1025.5,1021.7,NA,NA,14,22,No,0,No
12/20/2009,Dartmoor,9.3,21.7,0.2,4,12.2,SSW,35,E,SW,11,11,67,52,1021.3,1018.3,NA,NA,15,20.8,No,0,No
5/8/2011,AliceSprings,13,20.8,0,3.4,3.5,ESE,19,SSE,S,9,9,71,31,1018.4,1016,8,6,14.8,19.9,No,0,No
1/12/2010,NorahHead,22.8,NA,0,NA,NA,NA,NA,NNE,NNE,22,37,89,80,1013.3,1008.7,NA,NA,23.5,25.7,No,NA,NA
4/30/2010,MountGinini,1.9,11.7,NA,NA,NA,S,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,No
1/10/2009,Darwin,25,31.8,10.4,4.6,2.7,SSW,52,W,SW,26,24,86,69,1004.7,1001.1,7,7,26.3,30.8,Yes,9.8,Yes
11/26/2011,Ballarat,9.3,15.5,0.4,NA,NA,WSW,50,S,SSW,20,17,100,99,1006,1003.6,8,8,14.2,14.3,No,30.4,Yes
6/1/2009,Canberra,6.1,13.2,0.4,1.2,0.1,E,24,NA,E,0,15,89,57,1034.8,1031.8,8,7,8.5,12.5,No,0,No
1/28/2009,PearceRAAF,20.1,32.6,0,NA,6.5,WSW,43,SE,SW,13,11,71,51,1003.4,1000.7,7,6,23.7,29.9,No,0,No
12/31/2008,MountGinini,3,14,2,NA,NA,NA,NA,WSW,W,20,22,78,53,NA,NA,NA,NA,6.1,13.1,Yes,0,No
12/17/2011,Darwin,24.8,33.9,0,7.6,8.3,NA,NA,E,N,9,15,69,59,1006.9,1003.5,4,6,30.2,32.6,No,36.2,Yes
12/25/2009,NorahHead,20.4,24.3,0,NA,NA,S,59,SSW,S,24,44,82,89,1010.1,1010,NA,NA,22.2,20.9,No,14,Yes
11/4/2011,Williamtown,8.3,21.8,NA,NA,NA,SE,37,SE,ESE,6,20,60,53,1019,1017.9,NA,NA,18.5,20.7,NA,NA,NA
9/17/2010,NorfolkIsland,15.9,20.9,0,5.8,9.8,WNW,48,WNW,W,17,28,75,75,1016,1014.2,7,7,18.7,19.4,No,0.2,No
11/1/2011,GoldCoast,17.5,24.7,0,NA,NA,S,44,SSE,SE,22,26,57,70,1018.6,1014.9,NA,NA,23.7,21.1,No,0,No
3/18/2010,Tuggeranong,11.1,29,0,NA,NA,NNW,30,NA,ENE,0,9,85,32,1026.7,1023.2,NA,NA,15.2,28.1,No,0,No
9/11/2010,PerthAirport,3.4,18.3,0,3.4,6.3,W,33,NE,W,15,15,57,49,1017.6,1015.1,6,6,14.1,17.6,No,5.6,Yes
4/18/2009,GoldCoast,16.6,26.5,0,NA,NA,SSE,52,SSE,SSE,31,31,48,60,1015.7,1012.9,NA,NA,24.3,25,No,0,No
8/8/2011,Ballarat,-1.6,10.7,3.8,NA,NA,SE,28,ENE,SSE,6,19,99,74,1011.5,1010.5,2,8,5.4,9,Yes,0,No
6/17/2010,Wollongong,14.7,19.6,0,NA,NA,NNW,63,N,NNW,20,28,61,51,1014.6,1008,8,NA,15.3,19,No,0,No
3/28/2011,NorahHead,16.6,22.9,4.6,NA,NA,SSE,35,WSW,SSW,6,11,93,76,1026.5,1025.6,NA,NA,18.4,21.7,Yes,3.6,Yes
1/21/2011,Sale,14.3,33.7,0,3.6,8.7,W,54,WNW,WSW,15,24,89,25,1009.5,1008.8,5,5,18.9,31.7,No,0.4,No
10/27/2010,Walpole,12.7,18.4,0,NA,NA,WNW,48,WNW,WSW,19,26,90,65,1007.2,1005.5,NA,NA,15.4,17.1,No,5.6,Yes
2/1/2010,Newcastle,21.2,28.8,0,NA,NA,NA,NA,NA,NE,0,9,75,74,NA,NA,6,5,26,26.8,No,0,No
11/17/2010,Melbourne,8.9,23.4,0,3.2,11.9,SW,35,N,SSW,15,11,54,39,1017.8,1014.5,1,2,15.5,21.4,No,0,No
7/9/2009,Richmond,5.4,15.1,2.2,1.3,NA,ENE,24,NNE,W,13,6,99,74,1031.6,1028.6,NA,NA,7.5,14.5,Yes,1,No
10/6/2010,MountGambier,2.5,20.2,0,0.6,7.8,WSW,74,WNW,W,13,39,78,62,1015.9,1013.7,1,7,13.8,15,No,2.6,Yes
9/30/2009,SydneyAirport,10.8,26.3,0,5.4,11,NE,44,NW,NE,13,31,46,28,1017.7,1012,3,4,19.4,23.7,No,0,No
7/12/2009,Hobart,7.4,13.4,1.8,0.8,0.9,N,48,N,NNW,11,17,71,62,1001.2,997.1,7,7,11.6,12.8,Yes,0.6,No
7/7/2011,Launceston,0.8,13.6,0,NA,NA,NW,24,NNW,WSW,4,7,79,47,1007,1010.6,NA,NA,3.8,13,No,0,No
8/3/2009,NorfolkIsland,14,17.9,0,5.4,6.9,E,39,ESE,E,17,22,54,52,1024,1022,7,3,15.7,16.9,No,0,No
6/19/2010,Perth,13,20.4,3,1.2,3.7,NE,19,NE,E,7,7,90,50,1026.9,1023.8,7,7,15.1,19.8,Yes,0,No
8/15/2009,Cairns,12.2,29.1,0,4.4,10.4,NNE,24,NA,NNE,0,15,56,42,1018.2,1015.6,2,1,21.9,27.4,No,0,No
10/24/2011,SydneyAirport,18.7,34.6,0,4.8,12.1,N,46,NW,NNW,13,24,48,17,1013.8,1007.4,5,5,25.4,34,No,1.6,Yes
9/21/2011,Watsonia,8,20.5,1,4,3.9,WSW,33,NNW,WNW,15,11,66,45,1019.5,1017.9,7,5,13,18.8,No,0,No
8/25/2010,Williamtown,12.1,19.4,0,6.2,10.3,WNW,72,WNW,WNW,35,46,45,26,1009.1,1005.4,2,2,15.8,18.4,No,0,No
9/6/2011,Portland,7.4,12.8,7.8,3,8.4,W,74,W,NW,33,30,63,71,1011,1011.8,5,7,10.7,9.6,Yes,2.8,Yes
5/21/2010,Watsonia,6.3,15.2,0,2,0.9,WSW,24,NE,SSW,6,15,100,64,1023.6,1021.7,7,7,8.1,14,No,0.2,No
1/28/2010,Tuggeranong,19,32.3,0,NA,NA,WNW,39,ENE,NNW,9,20,70,26,1010.2,1005.7,NA,NA,21,30.1,No,0,No
7/16/2011,Hobart,1.6,9.7,0.2,0.4,8.2,NW,39,NW,SE,13,6,88,68,1030.4,1026.3,NA,NA,3.7,8.2,No,0,No
12/6/2008,Melbourne,15.9,25,0,12.6,9.1,NW,63,SW,W,11,30,54,42,1010,1005,3,6,18.5,24.4,No,0.4,No
11/8/2008,Darwin,27.4,34.7,0,NA,10.8,ESE,52,WSW,WNW,9,28,66,50,1010,1005.7,3,3,30.7,34,No,0,No
2/25/2010,Woomera,19.4,35.8,0,12.4,12.3,E,20,ESE,SSE,15,9,28,11,1019,1016.5,1,1,24.8,33.2,No,0,No
2/22/2011,Cairns,23.7,31.4,0,6.8,9.1,NE,26,NA,NNE,0,11,74,69,1007.8,1005.7,6,7,28.5,30,No,2.6,Yes
1/17/2011,CoffsHarbour,17.4,27.3,0,6.8,13,NNE,31,NW,NE,9,17,61,64,1004.4,1001.7,1,1,24.7,26.5,No,0,No
7/30/2011,Ballarat,5.4,9.8,0,NA,NA,NNE,50,N,NNE,22,28,80,77,1019.6,1016.2,7,1,5.9,9.1,No,0.2,No
11/11/2011,GoldCoast,20.9,27.1,0,NA,NA,SE,46,SE,SE,11,33,76,77,1020.3,1018.7,NA,NA,24.8,24.1,No,1,No
4/13/2009,Moree,17.6,21.9,19.2,3,0.3,ESE,30,E,SE,15,17,96,67,1021,1016.6,8,8,18.3,21.2,Yes,4.8,Yes
8/21/2009,Albany,7,16,1,1.8,8.9,NA,NA,NNW,NNW,11,4,68,50,1010.1,1005.8,2,6,10,15.5,No,9.2,Yes
9/6/2010,MountGambier,4.9,14,0.8,1.6,7.1,SW,33,WSW,SW,17,22,63,55,1021.8,1022.2,3,7,11,12.6,No,0,No
12/7/2010,Darwin,23.7,32.9,11.8,5.6,5.3,W,31,WSW,W,7,17,69,66,1006.2,1002.5,1,6,30.6,32.4,Yes,10.6,Yes
5/22/2011,Witchcliffe,10.2,18,1,NA,NA,S,24,E,S,2,11,85,59,NA,NA,NA,NA,14.7,17.2,No,0.8,No
11/27/2010,Mildura,17.9,19.6,15.8,9.4,0.4,S,57,ENE,S,9,26,97,97,1009.5,1007.9,8,8,18.2,15,Yes,13.2,Yes
5/7/2010,MountGambier,11.6,17.7,2.6,2,1.7,WNW,41,WNW,W,24,19,96,94,1020.3,1019.4,7,7,15.3,15.9,Yes,2,Yes
5/2/2009,Woomera,12.6,21.6,0,6,10,SSW,33,SSE,S,22,13,71,40,1027.1,1024.9,1,4,15.7,20.4,No,0,No
11/1/2009,Ballarat,13,24.5,0,NA,NA,SSW,31,S,SSW,15,20,99,55,1020.8,1020.9,7,NA,15.6,23.6,No,0,No
1/28/2011,BadgerysCreek,19,27.4,0,NA,NA,S,31,S,E,13,15,76,51,1019.7,1018.9,NA,NA,21.7,26.4,No,0,No
3/10/2011,Albany,16.3,26.2,0,5.8,10.4,NA,NA,SSE,SSW,7,19,86,79,1011.5,1006.4,2,2,21.5,24,No,0.4,No
2/16/2009,Newcastle,18,25,13.8,NA,NA,NA,NA,SE,SE,28,37,69,60,NA,NA,7,7,22.4,24,Yes,0,No
12/30/2009,Dartmoor,13,39.8,0,7.2,13.5,NW,48,ENE,NNE,15,17,69,17,1018.5,1013,NA,NA,19.4,37.5,No,0,No
1/11/2012,NorahHead,18,30,0,NA,NA,SSW,74,WNW,WNW,11,15,42,23,1005.3,1001.3,NA,NA,23.9,29.9,No,0,No
3/11/2010,Witchcliffe,13.2,34.6,0,NA,NA,N,33,NE,ENE,13,7,38,24,1020.8,1018.1,NA,NA,26,33.7,No,0,No
4/25/2010,Albany,8.4,23,0,2.4,7,NA,NA,WSW,SW,4,19,81,64,1019.5,1015.4,7,1,12.1,20,No,1.8,Yes
7/19/2011,NorfolkIsland,13.2,19.6,1.2,1.8,5.5,NE,59,ENE,ENE,28,33,75,76,1020.3,1016.1,3,8,17.9,18.2,Yes,24.6,Yes
5/11/2010,NorahHead,13.9,26.9,0,NA,NA,WNW,46,NW,WNW,13,20,66,30,1013.3,1009.2,NA,NA,19.9,25.8,No,0,No
6/28/2011,SalmonGums,10.8,21.9,0,NA,NA,N,59,N,N,28,30,47,24,NA,NA,NA,NA,16.5,21.1,No,5.6,Yes
7/26/2009,MountGambier,6.2,13.8,0,1.8,3.1,W,41,N,WNW,20,22,67,76,1013.2,1012.6,8,7,8.3,12.3,No,4.4,Yes
7/21/2009,Mildura,6.2,24.9,0,5.6,7.5,NNW,44,NE,NNW,22,24,37,17,1012.1,1006.8,6,5,11.3,23.9,No,0,No
9/9/2011,Townsville,16.4,28.1,0,6.2,7.2,SSW,50,NW,N,15,13,74,43,1016.3,1011.3,6,1,22.9,27.4,No,0,No
12/10/2010,Newcastle,21.4,27.4,3,NA,NA,NA,NA,NW,NA,11,0,77,69,NA,NA,7,7,24.4,26.5,Yes,0.2,No
2/26/2010,Moree,17.9,30.8,4.4,8.4,11.1,NA,NA,NA,NA,NA,NA,64,35,1021.7,1017.6,1,4,21.5,30,Yes,0,No
11/3/2011,MelbourneAirport,8.3,16.6,1.2,1.4,3.9,SW,31,SW,S,20,15,65,61,1016.9,1016.9,5,7,12.5,14.9,Yes,0,No
2/3/2009,Williamtown,17.1,31.9,0,8,10,E,46,NNE,ENE,13,31,66,52,1009.9,1007.4,4,3,24.6,30.4,No,0,No
11/27/2009,Adelaide,18.9,32.4,0,5.6,8.9,W,59,NE,SW,15,20,39,73,1005.9,1003.7,NA,NA,26.6,20.7,No,15,Yes
12/15/2011,GoldCoast,19.4,26.2,0,NA,NA,SSE,54,SSE,SSE,30,35,63,66,1017.3,1015.7,NA,NA,23.8,22.5,No,0,No
